title,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,origin_country,merchant_title,merchant_rating_count,merchant_rating,merchant_has_profile_picture
INCERUN Été Hommes Chemises À Manches Courtes Vert Bleu Jaune Casual Chemises En Lin De Coton Henley,15.0,68,1000,1,3.87,546,257.0,112.0,87.0,30.0,60.0,0,0,0,0,"Blues,Summer,Shorts,Shirt,Sleeve,cottonlinenshirt,Tops,short sleeves,casual shirt,henley,Casual,T Shirts,Green,Yellow,Fashion Men,Men's Shirt,linentop,Cotton",yellow,L,50,Livraison standard,4,0,40,50,CN,No1fashions,6775,4.184059040590406,0
Enfants En Plein Air Doux Air Rempli D'eau Boule De Bulle Gonflable Ballon Jouet Fun Party Jeu D'été Cadeau pour Enfants Gonflable Cadeau,5.0,5,1000,1,3.1,31,15.0,0.0,1.0,3.0,12.0,0,0,0,0,"Summer,Outdoor,Gifts,Balloon,ballonnen,bubbleball,water,Game,Toy,Fun,party,gaes,bubble,Children,Inflatable,kids",unknown,S Pink,50,Livraison standard,2,0,27,50,CN,Amoy fashion,2792,4.325214899713467,0
3 Couleur Été Nouvelles Femmes De Mode Sexy Déchiré Skinny Denim Pantalon Court Short Décontracté Hot Jeans Plus La Taille Femmes Pantalon S-3XL,15.0,13,100,0,4.11,56,29.0,14.0,7.0,2.0,4.0,0,0,0,0,"Summer,Shorts,pants,Short pants,Denim,summer shorts,jean shorts,Women's Fashion,Plus Size,Denim Shorts,women trousers,sexy,Jeans,Women,Fashion,Casual,trousers,hotcasual",lightblue,L,50,Livraison standard,4,0,41,50,CN,powshew,2166,4.030470914127424,0
lus taille été femmes mode col en v impression tunique sans manches hauts gilet débardeurs S-8XL_Y,11.0,54,1000,1,3.93,90,42.0,21.0,13.0,7.0,7.0,0,0,0,0,"Summer,Vest,Plus Size,Tank,tunic,Tops,tank top,Print,Women's Fashion,Printing,blousetop,V-neck,sleeveless,Fashion,Casual",red,S,36,Livraison standard,2,0,29,50,CN,changzhouzeranshangmaoyouxiangongsi,11401,4.093588281729673,1
Boho Floral en mousseline de soie Summer Party Soirée Beach Mini robe courte robe d'été,14.0,84,100,0,3.79,103,47.0,20.0,16.0,7.0,13.0,0,0,0,0,"bobo,Mini,Fashion,chiffon,Summer,Beach,Dress,summer dress,boho,Floral dress,Mini dress,beach dress,Shorts,party,maxi dress,Floral,sleeveless,Women's Fashion,evening party dress",black,S,50,Livraison standard,3,0,49,50,CN,SZshi886wei,29265,4.288399111566719,0
US Taille sans ceinture Short d'été Femme Club Vintage Jeans Club Jeans Shorts Denim Pantalon (Non inclus ceinture),16.0,56,5000,0,4.01,781,433.0,132.0,80.0,59.0,77.0,0,0,0,0,"Summer,Fashion Accessory,Shorts,skull,pants,Vintage,Denim,Women's Fashion,Hot pants,Hip Hop,Plus Size,Denim Shorts,sexy,Jeans,Fashion,Women Fashion,Women",unknown,XS,50,Livraison standard,4,0,18,50,CN,vipgirl,12083,4.2667383927832505,0
NOUVELLES femmes décontracté hors épaule dentelle col chemisier lâche couleur unie T-shirt grande taille,6.0,6,20000,1,3.97,2564,1281.0,538.0,365.0,147.0,233.0,0,0,0,0,"blouse,Summer,Plus Size,off the shoulder top,Lace,topsamptshirt,Collar,Women's Fashion,Fashion,Loose,topsampblouse,Women,Casual,Shirt",skyblue,L,50,Livraison standard,2,0,35,50,CN,f40051ab1zhong9,12974,3.965700632033297,0
Combinaison en bandoulière Femme Combinaison imprimée Petite Combinaison d'été Fraîcheur,13.0,11,1000,0,3.47,487,187.0,78.0,82.0,59.0,81.0,0,0,0,0,"Summer,Plus Size,Loose,floralprinted,Women's Fashion,off shoulder,printed,summerjumpsuit,loosejumpsuit,sleeveless,Women,Women's Jumpsuits,Casual,jumpsuit",prussianblue,S,50,Livraison standard,3,0,14,50,CN,songsongzhao,3670,3.9787465940054494,0
"Nouvelle mode femmes col rond été polka dot robe sans manches imprimée dames occasionnel mi-longueur, plus la taille robe",3.86,4,100,1,3.48,23,9.0,4.0,2.0,5.0,3.0,0,0,0,0,"Summer,Plus Size,Necks,Dress,Polkas,Round neck,Women's Fashion,Fashion,polka dot,Sleeveless dress,Ladies,sleeveless,printed,Casual,Women",green,S,1,Livraison standard,1,0,49,50,CN,Smart Home International Co.Ltd,55670,4.1214837434884135,1
Femmes sans manches Débardeur Chemise Débardeur Chemise Foi décontractée Lettre Foi décontractée T-shirt imprimé lettre T-shirt ample Chemisier Chemisier en coton Col rond T-shirt graphique à col rond,3.74,55,10000,1,4.23,1416,852.0,267.0,147.0,68.0,82.0,1,0,1,0,"Women Vest,Vest,Fashion,tunic top,letter print,tank top,Women's Fashion,sleeveless,Tank,Casual,Shirt,blouse,Cotton,cottontee,Printed Tee,graphic tee,Tops,sleevelessvest,T Shirts,Round neck,Necks,Print,loose t-shirt,Women",grey,S,50,Livraison standard,1,0,41,50,CN,kuailem,37956,4.030377278954578,0
Mini robe de soirée décontractée sans manches pour femmes,7.0,9,100,0,3.23,43,14.0,6.0,9.0,4.0,10.0,0,0,0,0,"Mini,womens dresses,Summer,sleevele,Dress,Mini dress,Women's Fashion,Fashion,backless,party,sexy,summer dresses,Women S Clothing,Casual,sleeveless",apricot,XXS,1,Livraison standard,2,0,40,50,CN,loft415,7363,4.106342523427951,0
2019 Femmes Mode Robe D'été Papillon Imprimer Sans Manches Court O-cou Mini Robe Au-dessus Du Genou Décontracté Lâche Plus La Taille Poches Boutons Robe Taille S-5XL,12.0,11,1000,0,3.61,171,73.0,30.0,26.0,13.0,29.0,0,0,0,0,"butterflyprint,butterfly,Plus Size,Summer,fashion dress,Dress,Mini dress,Mini,Women's Fashion,Fashion,Summer Fashion,knee,Casual,Women Fashion,casual dress,Shorts,button,summer dress,Women,Print,sleeveless,Above Knee dresses,loose dress",white,S,7,Livraison standard,3,0,54,50,CN,yuanhuaxiaodaian,4811,4.194554146747039,0
Tissu taille formateur gilet chaud shaper été shaperwear minceur réglable sueur ceinture corps shaper,8.0,26,100,0,3.07,14,3.0,2.0,5.0,1.0,3.0,0,0,0,0,"slimming,wasitcincher,Fashion,waistgirdle,slimmingcorset,Corset,Summer,Waist,waist trainer,Fashion Accessory,Vest,shaperwear,belt",black,XXL,50,Livraison standard,2,0,40,50,CN,lumeizi,43,3.1860465116279064,0
New Summer Women's Fashion New Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,12.0,11,100,0,4.09,11,7.0,1.0,1.0,1.0,1.0,0,0,0,0,"Mini,Fashion,Summer,V Neckdress,Dress,backless dress,V-neck,Mini dress,beach dress,polka dot dress,Casual,loosedresse,Tops,summer dress,Polkas,spaghettistrapdre,Cotton Dress,Sleeveless dress,backless,sleeveless,Women's Fashion,polka dot",black,M,50,Livraison standard,3,0,84,50,CN,POLYVORE TRADE LIMITED,1770,3.9338983050847456,0
16 Color Fashion Women Casual Sleeveless Camisoles Loose T-shirts with Ziper Deep V-neck Blouses Ladies Chiffon Shirts Tank Tops ,7.0,6,100,0,3.65,20,8.0,5.0,2.0,2.0,3.0,0,0,0,0,"Deep V-Neck,Fashion,chiffon,V-neck,Women's Fashion,camisolestanktop,Casual Tops,Tank,Casual,ladiessleevelesstop,blouse,tops shirts for women,Shirt,Tops,Womens Blouse,T Shirts,Womens T Shirts,women chiffon shirt,sumnerblouseforwomen,Ladies,sexy shirts for women,Women,sleeveless",red,XS,50,Livraison standard,2,0,18,50,CN,better Interesting shop,24,3.625,0
Mode Sexy femmes bikini bikini feuille imprimée deux pièces bikini split bikini ensemble maillots de bain de plage maillot de bain de plage,8.0,22,1000,0,3.74,638,266.0,135.0,119.0,41.0,77.0,0,0,0,0,"Summer,Fashion,leaf,bathing suit,Women's Fashion,Swimsuit,Swimwear,Bikini,splits,Women,Suits,sexy,Swimming,Beach,printed",white,S,50,Livraison standard,2,0,44,50,CN,Comfy_life,9034,4.1911667035643125,0
Nouveau Mode Femmes Couleur Unie Shorts Shorts D'été Décontractés Pantalons Gym Shorts Beach Shorts,6.0,11,1000,0,4.11,76,44.0,11.0,11.0,5.0,5.0,0,0,0,0,"Summer,Shorts,pantsforwomen,pants,Short pants,summer shorts,women shorts,sportshort,yogashort,Women's Fashion,Fashion,sexy,shortpantsforwomen,Beach,Casual",red,S,50,Livraison standard,2,0,43,50,CN,young's boutique,54504,3.80168428005284,1
Chemisiers sans manches d'été pour femmes Casual Sling Stitching Print Camisole Débardeurs Chemises imprimées Grande taille Lâche Gilet,4.0,4,100,1,4.07,46,23.0,12.0,6.0,1.0,4.0,0,0,0,0,"blouse,Summer,Vest,Tank,Shirt,Tops,Loose,Women's Fashion,printed,Tops & T-Shirts,Print,sleeveless,Casual",yellow,S,50,Livraison standard,1,0,48,50,CN,guangzhouweishiweifushiyouxiangongsi,32168,3.8845436458592384,0
LET It Bee Letter Print T Shirts Summer Women Funny Tee Short Sleeve O Neck Top Graphic Tee,9.0,8,5000,1,3.8,501,217.0,96.0,102.0,42.0,44.0,0,0,0,0,"cute,Shorts,Shirt,letter print,Summer,graphic tee,funnytee,Tops,short sleeves,Funny,T Shirts,Fashion,teesamptshirt,Women,Sleeve,Print,Casual Tops,o-neck,Women's Fashion,summer tops,Necks",white,M,50,Livraison standard,3,0,43,50,CN,Sonick,11505,4.136723163841808,0
Débardeur pour femme Débardeur Bandage Plume Imprimé sans manches Gilet col en O Débardeur sport d'été Débardeur pour femme Chemisier pour femme T-shirt pour femme Grande taille,3.0,3,100,1,4.29,58,36.0,13.0,3.0,2.0,4.0,1,0,1,0,"blouse,Summer,Vest,Plus Size,Tank,Shirt,Women Blouse,Short Sleeve Blouses,Tops,Ladies,Women's Fashion,Fashion,chiffon blouse,Print,sleeveless,feather,Sport,Casual,Women",black,S,5,Livraison standard,1,0,34,50,CN,Oklfao,1050,3.883809523809524,0
2020 Women Ladies Fashion Plus Size Summer Tie Dye Print Short Sleeve One Shoulder Casual  Dress,16.0,14,100,1,3.73,89,39.0,21.0,10.0,4.0,15.0,0,0,0,0,"Summer,Plus Size,tiedyeprint,Dress,short sleeves,Mini dress,Ladies,Women's Fashion,Fashion,Tie Dye,Dyes,Casual,Women Fashion,shortsleevesdre,Shorts,one shoulder dress,Sleeve,summer dress,Women,Print,women dress,casual dress,Ladies Fashion,loose dress",yellow,M,50,Livraison standard,5,0,41,50,CN,longfeifengwu,130598,3.946790915634237,0
Mode féminine Maillots de bain Deux pièces Split Bikini Set Summer Printed Beach Bathing Swimsuits,5.84,11,1000,0,4.19,307,171.0,71.0,35.0,12.0,18.0,0,0,0,0,"Summer,sexy bathing suit,Bikinis Set,splitbikiniset,Swimwear,Swimsuit,Bikini,Fashion,Two Pieces,printed,Women's Fashion,Women,Beach,splits",blue,XXS,1,Livraison standard,1,0,40,50,CN,Get Trendy,10377,4.172785968969837,0
Nouveau mode d'été v-cou coeur T-shirt O cou à manches longues Top femmes mignon T-shirt amusant plus la taille,11.0,17,100,1,3.4,10,4.0,1.0,2.0,1.0,2.0,0,0,0,0,"blouse,cute,heartprint,Cotton Shirt,Shirt,Graphic Shirt,womens top,short sleeves,casual shirt,fashionshortsleeve,Women's Fashion,Fashion,V-neck,Fun,T Shirts,Necks",white,S,50,Livraison standard,2,0,43,50,CN,sunnygee,33855,3.917353418992764,0
Mode Femmes Secouez les Chaussures Cool Été Femme Chaussures Décontractées Confortables Respirant Chaussures Antidérapantes Hauteur Augmentant Mode Zapatos Mujer,2.0,2,100,1,3.53,58,20.0,14.0,10.0,5.0,9.0,2,1,0,1,"Summer,Sneakers,taschendamen,Womens Shoes,breathablesportshoe,chaussurefamme,summer shoes,Casual,Women's Fashion,Fashion,Adidas,Shoes,fashionbreathableshoe,womenbreathableshoe,Women",white,60,1,Livraison standard,1,0,45,50,CN,SHOPWNMON,689,4.030478955007257,0
Femmes été décontracté lâche fronde robe col en V dos nu robe sans manches poches solide couleur maxi robe plus la taille,8.0,7,1000,1,3.13,111,41.0,10.0,13.0,16.0,31.0,0,0,0,0,"Summer,Plus Size,long dress,Dress,summer dress,Party Dress,V-neck,Maxi Dresses,Casual,Women's Fashion,Sleeveless dress,backless,Sexy Dress,sleeveless,Women,loose dress,casual dress",grey,XXS,3,Livraison standard,3,0,25,50,CN,wangxiaoxiadexiaoxingyun,6623,4.072474709346218,0
Chemise sans manches à rayures pour dames Chemise sans manches à col en V Débardeurs sur le cou T-shirt de la veste T-shirt de la veste,7.0,22,5000,1,3.79,797,349.0,158.0,149.0,58.0,83.0,0,0,0,0,"Women,Vest,Fashion,Tank,Shirt,Stripes,Tops,Women's Fashion,V-neck,T Shirts,tank top,sleeveless,summervest,Casual,Women Fashion,Necks",navyblue & white,s,17,Livraison standard,2,0,40,50,CN,The nice men fine leather goods,4809,4.250155957579539,0
Summer Fashion New  Sleeveless Casual Long Dress For Women Spaghetti Strap Flower Print Dresses Knee-length Sling Casual Dress Plus Size,2.0,2,5000,1,3.7,355,155.0,69.0,53.0,25.0,53.0,0,0,0,0,"Summer,Plus Size,long dress,Dress,Spaghetti Strap,Women's Fashion,Fashion,Flowers,sleeveless,Print,flowerprint,Women,Spaghetti,Casual,casual dress",white & red,XS,2,Livraison standard,1,0,23,50,CN,Suyi Technology,12309,4.0451702006661785,1
 Pantalon dos nu à rayures et jambes larges pour femme grande taille Pantalon casual Rompers Fashion Shorts ,8.0,34,1000,1,4.14,429,231.0,102.0,47.0,21.0,28.0,0,0,0,0,"casualjumpsuit,Beach Shorts,wideleg,Fashion,Halter,pants,women Jumpsuit,Women's Fashion,Shorts,Casual,women shorts,Plus Size,Lace Up,jumpsuit,sleeveless,sexy jumpsuit,Wool,plussizeclothe,Striped,Women",navyblue,s,2,Livraison standard,3,0,36,50,CN,Daily Market World,905,3.9392265193370166,1
Plus la taille d'été femmes décontracté sans manches barboteuses combinaisons combinaison de couleur unie jarretelles pantalons lâche salopette,11.0,10,1000,1,3.73,128,54.0,24.0,28.0,6.0,16.0,0,0,0,0,"Deep V-Neck,Summer,Plus Size,Spaghetti Strap,Overalls,Women's Fashion,sleeveless,Women,Casual,jumpsuit",black,Size-L,50,Livraison standard,2,0,38,50,unknown,Maxnina,105015,3.789601485502071,0
Femmes été sans manches col en v hauts T-shirt de couleur pure débardeurs décontractés chemisier boutonné lâche chemises sans manches grande taille,5.0,11,100,0,3.72,54,24.0,11.0,7.0,4.0,8.0,0,0,0,0,"Summer,Plus Size,street style,V-neck,women summer tops,Sleeveless Shirt,Fashion,Casual T-Shirt,Casual,T Shirts,Shirt,blouse,Tank,summer tank top,Tops,Women's Fashion,woman shirt summer,Women,women tank top,sleeveless,summer t-shirts,Loose tank tops,Pure Color",green,S,38,Livraison standard,1,0,17,50,CN,fenghuang1,4836,4.039495450785774,0
Sexy Women Camouflage Imprimé Bandage Push-up Maillot de bain Push-up Ensemble Maillot de bain Ensemble Bikini,6.0,6,10000,0,4.29,2808,1789.0,459.0,300.0,110.0,150.0,3,1,1,1,"bathing suit,Fashion,fashion swimsuit,bikini set,Halter,sexy bikini,Women's Fashion,camouflage,Swimsuit,Bikini,t,Suits,Print,sexy,Women,camouflageprint,Swimming",unknown,S,50,Ekspresowa wysyłka,7,1,39,50,CN,rainbowmall,33675,4.314149962880475,0
Mode féminine d'été Taille élastique 3/4 Jogging Capri Tuyau Strass Dance Paisley Cordon Casual Sport Fitness Pantalon,12.0,13,5000,1,3.91,192,104.0,25.0,28.0,12.0,23.0,0,0,0,0,"Women Pants,capripant,elastic waist,Waist,Elastic,pants,Summer,Fitness,jogging,harem pants,Women's Fashion,trousers,34pant,Sport,Fashion,Casual",lightpink,L,50,Livraison standard,3,0,42,50,CN,huhaniu,571,4.017513134851138,0
Été Nouvelles Femmes De Mode Let's Rock Graphique Lettre Impression Casual Sans Manches Débardeurs Gilet S-5XL,6.0,6,100,1,4.27,15,8.0,5.0,1.0,0.0,1.0,0,0,0,0,"Summer,Vest,Fashion,Tank,Shirt,Tops,topsamptshirt,women tank,Women's Fashion,rockandroll,sleeveless tops,sleeveless,Casual",green,XS,3,Livraison standard,2,0,43,50,CN,jingjingongmao,2988,3.8969210174029447,1
Women Loose Casual Couleur unie Plus Taille V col d'été Robe manches Tunique,11.0,10,5000,0,3.64,829,343.0,157.0,139.0,68.0,122.0,0,0,0,0,"Summer,Plus Size,tunic,Necks,Sleeve,Dress,Tunic dress,Loose,V-neck,Women's Fashion,Sleeveless dress,sleeve dress,solid color,strapdre,Casual,Women",black,S,50,Livraison standard,3,0,24,50,CN,fengjinying,10474,3.908535421042582,0
Été évider manteau de plage pour les femmes col en v profond robes de dentelle chemisier de bikini vêtements de protection solaire,8.0,7,1000,1,4.43,398,274.0,70.0,26.0,8.0,20.0,0,0,0,0,"blouse,Deep V-Neck,Fashion,Lace,Summer,beach coverup,Dress,summer dress,beach wear,V-neck,Swimsuit,Bikini,beachcoat,Women's Fashion,Coat,Clothing,sun protection swimwear,Beach,Swimsuit Cover,Women",white,XS,9,Livraison standard,2,0,39,50,CN,Good Fortune Land,816,4.181372549019608,1
Summer Print Dress Women's Round Neck Short Sleeve Casual Loose  Vintage Dress,2.0,2,100,1,2.44,9,1.0,2.0,0.0,3.0,3.0,0,0,0,0,"Summer,Plus Size,Necks,Sleeve,Vintage,Dress,short sleeves,Floral dress,Casual,Round neck,Print,Women's Fashion,Shorts,print dress,Floral,women dress,loose dress",armygreen,XXXS,50,Livraison standard,1,0,42,50,CN,lionmouse,26951,4.035360468999294,0
Femmes d'été Sexy Couleur unie col en O sans manches Chemisier ample en coton plissé Chemisier grande taille T Chemise mode casual Débardeurs décontractés Débardeurs S-6XL,5.66,5,20000,0,4.14,2927,1646.0,564.0,389.0,145.0,183.0,0,0,0,0,"blouse,Summer,o-neck,Tops & Blouses,Shirt,Tank,Pleated,Tops,tank top,Women's Fashion,Plus Size,sleeveless tops,Women,sexy,loose t-shirt,women top,Fashion,Casual,sleeveless,Cotton",purple,S,14,Livraison standard,2,0,29,50,CN,ligen,8205,4.195856185252895,0
Pantalon de mode d'été Femmes Leggings Pantalon déchiré Pantalon slim Pantalon vert armée Collants,3.94,8,100,0,3.9,21,10.0,5.0,2.0,2.0,2.0,0,0,0,0,"Summer,Leggings,Fashion,high waist,pants,slim,Women's Fashion,trousers,Green,Army,Women",armygreen,XXS,1,Livraison standard,1,0,39,50,CN,zoufei,189,4.068783068783069,0
Printemps Été Dames Casual Lâche Solide Réservoir Salopette Longue Bretelle Salopette Salopette Pantalon Plus La Taille XS-5XL,14.0,12,1000,1,3.61,548,225.0,102.0,89.0,46.0,86.0,0,0,0,0,"Summer,trousers,Tank,pants,Spring,Overalls,Casual,baggypant,Ladies,Women's Fashion,Plus Size,sleevelessjumpsuit,bibpant,loosejumpsuit,women Jumpsuit,jumpsuitsampromper,jumpsuit",navyblue,S,29,Livraison standard,4,0,26,50,CN,mumofson,40457,3.9603282497466448,0
Été Femmes À Manches Courtes Casual Sans Manches Rayure T-shirts Robe Tunique Taille Robes Plage Robe Plus La Taille XS-8XL,9.0,8,5000,0,3.9,613,311.0,109.0,83.0,43.0,67.0,0,0,0,0,"Summer,Plus Size,women dresses,long dress,Evening Dress,Dress,casual dresses,beach dress,Stripes,sleeveless,summer dresses,Casual,casual dress,Shorts,tunic,Shirt,Waist,summer dress,Women's Fashion,Sleeveless dress,women dress,Women,Beach",red,XS,50,Livraison standard,3,0,21,50,CN,caohongbo,4335,4.057208765859285,0
Women Summer Casual Loose Sling Dress V-neck Backless Long Dress Dress Sleeveless Pockets Solid Color Maxi Dress Plus Size ,4.0,4,100,1,3.1,21,4.0,5.0,5.0,3.0,4.0,0,0,0,0,"Summer,Plus Size,long dress,Dress,summer dress,Party Dress,V-neck,Maxi Dresses,Casual,Women's Fashion,Sleeveless dress,backless,Sexy Dress,sleeveless,Women,loose dress,casual dress",pink & blue,SIZE-XXS,5,Livraison standard,1,0,25,50,CN,Uncle Drew,22615,4.078222418748618,0
2020 Femmes Mode Robe Longue Summer Party Sling Dress Casual Slim Fit Robes Sans Manches Dames Fleur Imprimé Coton Robe Big Swing Beach Maxi Dress Plus La Taille XS-8XL,11.0,10,100,0,4.75,4,3.0,1.0,0.0,0.0,0.0,0,0,0,0,"Summer,Fashion,halter dress,Print Dresses,women dresses,long dress,plus size dress,Dress,slim,Women's Fashion,Plus Size,printed,summer dresses,Party Dresses,Casual,casual dress,slim dress,Flowers,Slim Fit,Cotton Dress,Sleeveless dress,long dresses,Ladies,party,Cotton,Beach,sleeveless",black,XS,4,Livraison standard,3,0,20,50,CN,Lovemall,10286,3.6965778728368655,0
2020 été et hiver pêche à la carpe 3D sur des vêtements imprimés Cool Men Fish T-Shirt,7.0,34,100,1,4.52,106,77.0,16.0,7.0,3.0,3.0,1,0,1,0,"Summer,Fashion,casualclothing,fashionshortsleeve,fish,Men,Fishing,short sleeves,fashion clothing,Men's Fashion,3D T-shirt,printed,Clothes,T Shirts,Winter",multicolor,XS,50,Livraison standard,2,0,35,50,CN,yang min bao,1269,4.150512214342002,0
Femmes d'été Mode Débardeurs Sexy Sans Manches Crop Tops Style Décontracté Femmes Coton Imprimé Dentelle Coutures Irrégulières Blouse Tops （XS-5XL),2.0,2,1000,0,4.19,81,50.0,14.0,6.0,4.0,7.0,1,0,1,0,"blouse,Summer,Plus Size,Tops & Blouses,Lace,Tank,Tops,topsamptshirt,tank top,Women's Fashion,Fashion,Loose,topsampblouse,Print,sleeveless,sexy,Women,Casual,Cotton",green,XS,1,Livraison standard,1,0,35,50,CN,hellohorse,126370,4.14695734747171,1
2019 Mode d'été pour dames - Pantalon à lacets à lacets - Pantalon court à taille haute décontractée - Taille décontractée (S-5XL),3.92,4,20000,1,3.76,4367,1975.0,793.0,682.0,397.0,520.0,0,0,0,0,"Summer,Plus Size,high waist,pants,Waist,Short pants,Yellow,Shorts,Women's Fashion,Fashion,Lace Up,Lace,Casual,Women",black,M,7,Livraison standard,1,0,36,50,CN,Pentiumhorse,55499,4.138885385322259,0
Femmes d'été sans manches en dentelle soirée décontractée cocktail courte mini robe,8.0,84,10000,0,3.31,1554,528.0,283.0,245.0,144.0,354.0,0,0,0,0,"Summer,sleeveless,Shorts,Lace,Cocktail,Mini,Dress,Lace Dress,V Neckdress,Women's Fashion,Mini dress,beach dress,Party Dress,lacedresswhite,party,Casual,evening party dress,Women",white,S,50,Livraison standard,2,0,37,50,CN,Johnson007,80713,4.1878136111902675,0
Summer Holidy Lady - Robe imprimée à fleurs d'été - Mini-robe sexy sans manches à col en V profond,16.0,14,1000,0,3.16,370,114.0,55.0,72.0,35.0,94.0,0,0,0,0,"Deep V-Neck,Mini,Summer,Dress,summer dress,Women's Fashion,Floral dress,Mini dress,beach dress,Party Dress,V-neck,party,sleeveless,Floral,women dress,sexy,V-neck Dresses,printed",lightblue,S,47,Livraison standard,4,0,27,50,CN,bluesky1,47356,4.05688825069685,0
Femmes été gland patchwork robe lâche sexy manches courtes hors épaule licou robe plus la taille S-5XL,8.0,7,1000,0,3.98,234,126.0,43.0,27.0,10.0,28.0,0,0,0,0,"Summer,Tassels,Plus Size,halter dress,Halter,Sleeve,Dresses,Pleated,summer dress,short sleeves,Mini dress,tasseldre,Shorts,off shoulder,sexy,Dress,women dress,Women,Women's Fashion,loose dress,casual dress",purple,XS,3,Livraison standard,3,0,27,50,CN,bluesky1,47356,4.05688825069685,0
